timestamp,cpu_percent,memory_percent,memory_available_mb,disk_write_mbps,process_count
2026-08-02 10:44:53,5.3,73.5,3224.38,0.1,220
2026-08-02 10:44:58,9.6,73.2,3262.79,0.92,220
2026-08-02 10:45:03,8.6,73.0,3284.43,0.12,220
2026-08-02 10:45:08,10.6,72.9,3296.98,0.16,220
2026-08-02 10:45:13,6.3,73.0,3288.05,0.06,218
2026-08-02 10:45:18,6.8,73.0,3285.15,0.22,218
2026-08-02 10:45:23,6.3,73.1,3269.34,0.34,218
2026-08-02 10:45:28,7.4,73.3,3249.83,0.21,219
2026-08-02 10:45:33,13.0,73.7,3203.01,1.55,220
2026-08-02 10:45:38,6.4,73.8,3186.07,0.19,220
2026-08-02 10:45:43,5.2,73.9,3175.95,0.06,220
2026-08-02 10:45:48,4.5,74.0,3169.13,0.13,220
2026-08-02 10:45:53,11.6,73.9,3173.06,0.17,220
2026-08-02 10:45:58,7.3,73.9,3177.42,0.09,220
2026-08-02 10:46:03,5.9,74.0,3159.36,0.09,220
2026-08-02 10:46:08,6.2,74.1,3155.47,0.12,220
2026-08-02 10:46:13,7.2,74.1,3154.93,0.21,220
2026-08-02 10:46:18,13.5,73.7,3194.11,0.08,220
2026-08-02 10:46:23,29.4,74.8,3069.91,4.04,236
2026-08-02 10:46:28,28.2,75.2,3013.07,5.75,238
2026-08-02 10:46:33,25.6,75.4,2995.71,2.92,237
2026-08-02 10:46:38,21.4,75.2,3019.68,0.69,235
2026-08-02 10:46:43,17.1,75.1,3032.73,0.47,235
2026-08-02 10:46:48,15.7,75.2,3018.36,0.29,235
2026-08-02 10:46:53,17.6,75.2,3012.55,0.34,235
2026-08-02 10:46:58,24.7,73.5,3219.21,5.18,235
2026-08-02 10:47:03,23.1,72.7,3324.31,0.93,234
2026-08-02 10:47:08,15.2,72.7,3324.11,0.46,234
2026-08-02 10:47:13,13.5,72.6,3333.0,0.74,232
2026-08-02 10:47:18,6.5,72.7,3323.79,0.42,232
2026-08-02 10:47:23,11.1,72.4,3354.86,1.11,226
2026-08-02 10:47:28,7.2,72.0,3411.36,1.77,226
2026-08-02 10:47:33,6.1,72.0,3405.37,0.52,226
2026-08-02 10:47:38,7.0,72.0,3403.32,0.5,227
2026-08-02 10:47:43,6.9,72.3,3372.18,0.54,228
2026-08-02 10:47:48,9.0,72.1,3389.81,0.54,227
2026-08-02 10:47:53,6.9,72.2,3381.39,0.5,227
2026-08-02 10:47:58,6.0,72.2,3383.36,0.38,227
2026-08-02 10:48:03,5.4,72.2,3377.56,0.45,227
2026-08-02 10:48:08,6.4,72.3,3374.03,0.43,227
2026-08-02 10:48:13,9.7,72.0,3401.75,0.43,226
2026-08-02 10:48:18,6.2,72.1,3400.24,0.47,226
2026-08-02 10:48:23,21.0,72.7,3318.48,1.29,228
2026-08-02 10:48:28,11.6,72.6,3334.89,0.94,228
2026-08-02 10:48:33,8.0,72.5,3345.52,0.52,228
2026-08-02 10:48:38,11.2,71.8,3431.9,2.65,225
2026-08-02 10:48:43,8.2,71.8,3430.3,0.52,225
2026-08-02 10:48:48,5.9,71.8,3430.9,0.54,225
2026-08-02 10:48:53,7.1,71.7,3442.15,0.48,224
2026-08-02 10:48:58,7.2,71.8,3434.36,0.46,224
2026-08-02 10:49:03,14.8,71.6,3454.32,0.42,224
2026-08-02 10:49:08,7.7,71.6,3452.05,1.39,224
2026-08-02 10:49:13,6.4,71.7,3443.35,0.42,224
2026-08-02 10:49:18,13.9,71.6,3456.64,0.38,224
2026-08-02 10:49:23,6.7,71.6,3452.41,1.86,224
2026-08-02 10:49:28,7.9,71.7,3449.2,1.13,224
2026-08-02 10:49:33,11.3,72.1,3393.71,0.14,227
2026-08-02 10:49:38,13.0,72.3,3368.13,32.99,229
2026-08-02 10:49:43,22.4,72.1,3399.17,8.33,229
2026-08-02 10:49:48,23.7,72.3,3374.6,25.92,230
2026-08-02 10:49:53,20.5,74.5,3101.24,0.64,230
2026-08-02 10:49:58,32.4,75.6,2967.08,0.55,232
2026-08-02 10:50:03,27.2,76.1,2911.95,0.49,230
2026-08-02 10:50:08,23.4,75.9,2936.94,0.27,230
2026-08-02 10:50:13,19.7,76.2,2897.1,0.23,230
2026-08-02 10:50:18,28.9,76.6,2842.15,0.15,228
2026-08-02 10:50:23,8.4,75.8,2939.04,0.3,228
2026-08-02 10:50:28,12.8,74.8,3072.07,0.68,228
2026-08-02 10:50:33,12.8,74.6,3094.17,0.13,228
2026-08-02 10:50:38,9.2,74.5,3099.59,0.22,228
2026-08-02 10:50:43,10.3,74.7,3077.12,0.13,228
2026-08-02 10:50:48,9.9,74.8,3067.04,0.08,227
2026-08-02 10:50:53,9.8,74.9,3052.61,0.13,227
2026-08-02 10:50:58,15.0,74.7,3082.22,0.1,227
2026-08-02 10:51:03,26.3,74.7,3082.85,0.07,227
2026-08-02 10:51:08,14.1,74.6,3089.94,0.31,227
2026-08-02 10:51:13,10.8,74.5,3103.93,0.14,227
2026-08-02 10:51:18,27.4,74.7,3080.79,0.1,227
2026-08-02 10:51:23,8.6,74.5,3104.71,0.14,227
2026-08-02 10:51:28,19.8,74.6,3090.95,0.11,227
2026-08-02 10:51:33,42.0,75.1,3028.71,0.29,226
2026-08-02 10:51:38,36.4,77.6,2720.84,0.71,227
2026-08-02 10:51:43,27.7,77.8,2697.39,0.34,227
2026-08-02 10:51:48,12.9,77.1,2791.48,0.26,225
2026-08-02 10:51:53,14.6,76.1,2905.3,0.12,225
2026-08-02 10:51:58,34.2,76.1,2905.05,0.16,225
2026-08-02 10:52:03,17.0,75.9,2931.66,0.29,225
2026-08-02 10:52:08,8.2,75.6,2966.82,0.1,224
2026-08-02 10:52:13,8.0,75.4,2994.01,0.09,224
2026-08-02 10:52:18,22.1,74.4,3111.94,0.24,223
2026-08-02 10:52:23,17.5,74.4,3108.75,0.07,223
2026-08-02 10:52:28,25.5,73.9,3181.73,0.23,223
2026-08-02 10:52:33,8.6,73.9,3177.7,0.11,223
2026-08-02 10:52:38,12.7,74.3,3126.96,0.17,224
2026-08-02 10:52:43,8.4,74.5,3102.61,0.11,224
2026-08-02 10:52:48,10.5,74.4,3116.32,0.15,223
2026-08-02 10:52:53,12.5,74.1,3152.85,0.22,223
2026-08-02 10:52:58,12.1,74.1,3152.89,0.07,223
2026-08-02 10:53:03,9.2,74.1,3151.2,0.14,223
2026-08-02 10:53:08,11.2,74.3,3127.46,0.19,224
2026-08-02 10:53:13,33.1,74.3,3122.75,0.11,223
2026-08-02 10:53:18,19.6,74.1,3147.41,0.1,223
2026-08-02 10:53:23,8.4,74.0,3167.27,0.15,223
2026-08-02 10:53:28,14.5,74.2,3144.22,0.22,226
2026-08-02 10:53:33,9.8,74.3,3130.43,0.12,226
2026-08-02 10:53:38,11.9,74.3,3124.05,0.19,226
2026-08-02 10:53:43,13.2,74.3,3130.55,0.27,226
2026-08-02 10:53:48,9.3,74.3,3126.04,0.07,226
2026-08-02 10:53:53,12.0,74.2,3140.22,0.11,226
2026-08-02 10:53:58,17.2,73.7,3195.89,1.44,226
2026-08-02 10:54:03,12.2,73.7,3200.23,0.1,225
2026-08-02 10:54:08,21.5,73.7,3202.06,0.15,225
2026-08-02 10:54:13,8.2,73.6,3207.37,0.14,225
2026-08-02 10:54:18,9.6,73.6,3211.89,0.08,225
2026-08-02 10:54:23,8.7,73.7,3194.88,0.11,231
2026-08-02 10:54:28,15.5,73.8,3182.7,0.15,229
2026-08-02 10:54:33,15.5,73.7,3203.62,0.18,228
2026-08-02 10:54:38,11.2,73.5,3223.01,0.1,223
2026-08-02 10:54:43,8.0,73.6,3212.05,0.11,223
2026-08-02 10:54:48,10.0,73.6,3212.83,0.14,223
2026-08-02 10:54:53,9.6,73.7,3202.57,0.08,223
2026-08-02 10:54:58,10.6,73.7,3198.42,0.13,223
2026-08-02 10:55:03,11.9,73.7,3203.02,0.2,223
2026-08-02 10:55:08,8.3,73.6,3209.7,0.07,222
2026-08-02 10:55:13,7.6,73.6,3211.61,0.11,222
2026-08-02 10:55:18,10.9,73.6,3208.17,0.14,221
2026-08-02 10:55:23,9.4,73.7,3195.74,0.07,221
2026-08-02 10:55:28,25.3,73.6,3207.22,0.2,221
2026-08-02 10:55:33,15.1,73.6,3216.31,0.11,221
2026-08-02 10:55:38,8.5,73.6,3212.3,0.12,221
2026-08-02 10:55:43,7.8,73.6,3210.3,0.05,221
2026-08-02 10:55:48,8.7,73.7,3195.5,0.1,220
2026-08-02 10:55:53,8.3,73.8,3193.77,0.1,220
2026-08-02 10:55:58,18.1,73.9,3170.66,0.1,222
2026-08-02 10:56:03,53.0,74.8,3066.17,0.15,220
2026-08-02 10:56:08,7.1,74.7,3077.06,0.3,220
2026-08-02 10:56:13,12.2,73.3,3249.81,0.1,220
2026-08-02 10:56:18,5.6,73.1,3268.86,0.11,220
2026-08-02 10:56:23,5.2,73.2,3264.07,0.08,220
2026-08-02 10:56:28,5.4,73.2,3263.76,0.11,220
2026-08-02 10:56:33,6.2,73.2,3256.48,0.05,220
2026-08-02 10:56:38,7.6,73.6,3207.46,0.22,221
2026-08-02 10:56:43,8.9,73.4,3236.45,0.08,221
2026-08-02 10:56:48,6.1,73.4,3236.56,0.09,221
2026-08-02 10:56:53,5.2,73.5,3225.6,0.1,221
2026-08-02 10:56:58,5.1,73.6,3216.05,0.1,221
2026-08-02 10:57:03,7.4,73.7,3202.01,0.18,221
2026-08-02 10:57:08,9.1,73.3,3250.22,0.16,220
2026-08-02 10:57:13,6.1,73.3,3245.5,0.1,220
2026-08-02 10:57:18,5.1,73.4,3239.76,0.08,220
2026-08-02 10:57:23,6.9,73.4,3233.92,0.11,220
2026-08-02 10:57:28,9.0,73.3,3248.92,0.15,220
2026-08-02 10:57:33,8.0,73.1,3276.46,0.12,220
2026-08-02 10:57:38,6.6,73.2,3258.7,0.1,220
2026-08-02 10:57:43,5.9,72.9,3292.88,0.11,220
2026-08-02 10:57:48,5.8,73.0,3279.75,0.14,220
2026-08-02 10:57:53,8.4,73.0,3290.04,0.12,220
2026-08-02 10:57:58,6.3,73.0,3290.69,0.14,220
2026-08-02 10:58:03,9.4,72.8,3305.99,0.08,220
2026-08-02 10:58:08,5.6,72.8,3305.82,0.08,220
2026-08-02 10:58:13,5.7,73.0,3286.26,0.38,220
2026-08-02 10:58:18,5.8,73.0,3290.18,0.13,220
2026-08-02 10:58:23,5.2,73.1,3273.75,0.17,220
2026-08-02 10:58:28,5.9,73.0,3279.27,0.15,220
2026-08-02 10:58:33,9.6,73.1,3277.06,0.15,220
2026-08-02 10:58:38,7.3,72.2,3384.42,1.0,220
2026-08-02 10:58:43,5.9,72.2,3379.89,0.09,220
2026-08-02 10:58:48,7.0,72.4,3354.81,0.13,222
2026-08-02 10:58:53,6.6,72.4,3352.84,0.2,221
2026-08-02 10:58:58,8.9,72.4,3356.16,0.13,221
2026-08-02 10:59:03,5.5,72.5,3349.48,0.14,220
2026-08-02 10:59:08,4.6,72.4,3355.97,0.09,220
2026-08-02 10:59:13,5.3,72.6,3331.76,0.07,220
2026-08-02 10:59:18,12.9,72.1,3392.47,0.11,220
2026-08-02 10:59:23,6.0,72.1,3392.71,0.11,220
2026-08-02 10:59:28,5.4,72.2,3378.43,0.14,220
2026-08-02 10:59:33,5.9,72.2,3381.21,0.12,219
2026-08-02 10:59:38,6.7,72.3,3365.19,0.1,219
2026-08-02 10:59:43,8.4,72.2,3388.3,0.1,219
2026-08-02 10:59:48,5.8,72.1,3388.89,0.08,220
2026-08-02 10:59:53,4.5,72.3,3371.21,0.15,220
2026-08-02 10:59:58,4.3,72.3,3374.28,0.19,220
2026-08-02 11:00:03,7.5,72.5,3347.53,0.34,221
2026-08-02 11:00:08,7.6,72.3,3373.72,0.1,220
2026-08-02 11:00:13,5.2,72.3,3374.52,0.11,220
2026-08-02 11:00:18,5.9,72.3,3372.24,0.1,220
2026-08-02 11:00:23,7.8,72.4,3357.13,0.19,222
2026-08-02 11:00:28,6.0,72.4,3353.25,3.83,222
2026-08-02 11:00:33,5.3,72.5,3341.3,0.35,222
2026-08-02 11:00:38,10.8,72.6,3333.89,0.14,223
2026-08-02 11:00:43,5.5,72.7,3321.16,0.11,223
2026-08-02 11:00:48,6.3,72.8,3307.54,0.15,223
2026-08-02 11:00:53,5.8,72.8,3308.13,0.1,222
2026-08-02 11:00:58,9.0,72.8,3306.45,0.29,222
2026-08-02 11:01:03,24.7,74.0,3165.99,0.23,221
2026-08-02 11:01:08,13.2,74.2,3135.24,0.2,220
2026-08-02 11:01:13,16.3,72.8,3308.07,0.13,220
2026-08-02 11:01:18,5.2,72.7,3315.65,0.13,220
2026-08-02 11:01:23,6.0,72.8,3306.09,0.13,218
2026-08-02 11:01:28,6.3,72.8,3313.38,0.14,218
2026-08-02 11:01:33,5.5,72.8,3306.58,0.16,218
2026-08-02 11:01:38,6.9,72.9,3302.12,0.12,218
2026-08-02 11:01:43,8.7,72.7,3322.67,0.09,218
2026-08-02 11:01:48,5.6,72.7,3323.18,0.11,218
2026-08-02 11:01:53,6.2,72.8,3310.88,0.11,218
2026-08-02 11:01:58,5.5,72.8,3310.58,0.08,217
2026-08-02 11:02:03,5.5,72.9,3298.71,0.1,217
2026-08-02 11:02:08,8.9,72.8,3305.84,0.12,217
2026-08-02 11:02:13,6.6,72.8,3307.78,0.11,217
2026-08-02 11:02:18,5.9,72.8,3307.03,0.1,217
2026-08-02 11:02:23,11.3,72.8,3307.95,0.12,217
2026-08-02 11:02:28,5.6,72.8,3312.23,0.09,217
2026-08-02 11:02:33,5.2,72.8,3312.13,0.08,217
2026-08-02 11:02:38,6.4,72.9,3291.71,0.12,217
2026-08-02 11:02:43,5.5,72.9,3292.79,0.09,218
2026-08-02 11:02:48,6.6,73.0,3282.89,0.09,218
2026-08-02 11:02:53,12.6,72.8,3310.53,0.16,218
2026-08-02 11:02:58,16.5,73.1,3274.27,0.12,218
2026-08-02 11:03:03,7.6,73.1,3269.65,0.09,218
2026-08-02 11:03:08,11.8,72.6,3334.9,0.13,218
2026-08-02 11:03:13,5.6,72.6,3330.84,0.1,218
2026-08-02 11:03:18,5.8,72.7,3324.61,0.11,218
2026-08-02 11:03:23,23.6,74.1,3152.41,0.21,218
2026-08-02 11:03:28,6.3,74.1,3148.04,0.08,218
2026-08-02 11:03:33,10.0,73.1,3274.38,0.14,218
2026-08-02 11:03:38,9.7,72.6,3336.37,0.21,218
2026-08-02 11:03:43,13.2,72.5,3348.35,0.12,218
2026-08-02 11:03:48,5.9,72.5,3340.55,0.11,218
2026-08-02 11:03:53,5.2,72.6,3335.96,0.11,218
2026-08-02 11:03:58,6.2,72.7,3325.89,0.12,218
2026-08-02 11:04:03,6.3,72.9,3302.71,0.08,218
2026-08-02 11:04:08,6.4,72.8,3312.84,0.12,218
2026-08-02 11:04:13,9.0,72.8,3307.34,0.1,218
2026-08-02 11:04:18,5.2,72.7,3317.89,0.11,218
2026-08-02 11:04:23,4.9,72.7,3326.64,0.07,218
2026-08-02 11:04:28,10.1,72.6,3335.3,0.11,218
2026-08-02 11:04:33,5.4,72.5,3348.37,0.08,218
2026-08-02 11:04:38,19.3,72.5,3347.64,0.11,219
2026-08-02 11:04:43,5.0,72.5,3345.29,0.1,219
2026-08-02 11:04:48,6.1,72.6,3336.47,0.13,219
2026-08-02 11:04:53,5.9,72.6,3330.83,0.09,219
2026-08-02 11:04:58,6.3,72.8,3306.88,0.11,219
2026-08-02 11:05:03,29.2,73.4,3231.38,0.17,219
2026-08-02 11:05:08,16.1,73.3,3243.36,0.15,218
2026-08-02 11:05:13,35.5,75.2,3016.16,0.33,219
2026-08-02 11:05:18,42.9,75.4,2992.54,0.2,219
2026-08-02 11:05:23,9.8,73.1,3268.42,0.25,219
2026-08-02 11:05:28,22.7,73.8,3193.86,0.19,219
2026-08-02 11:05:33,9.8,73.3,3246.14,0.19,219
2026-08-02 11:05:38,9.0,73.4,3238.76,0.1,219
2026-08-02 11:05:43,7.7,73.3,3252.63,0.12,218
2026-08-02 11:05:48,14.8,73.2,3261.27,0.13,218
2026-08-02 11:05:53,10.0,73.2,3256.49,0.19,218
2026-08-02 11:05:58,22.4,73.1,3278.61,0.15,218
2026-08-02 11:06:03,9.7,73.2,3265.37,0.19,218
2026-08-02 11:06:08,10.0,73.3,3251.93,0.12,218
2026-08-02 11:06:13,14.0,73.2,3259.08,0.17,218
2026-08-02 11:06:18,9.6,73.1,3273.96,0.11,218
2026-08-02 11:06:23,8.7,73.2,3262.86,0.14,218
2026-08-02 11:06:28,10.8,73.3,3244.45,0.16,218
2026-08-02 11:06:33,8.2,73.3,3251.39,0.08,218
2026-08-02 11:06:38,12.7,73.3,3243.51,0.15,218
2026-08-02 11:06:43,10.9,73.3,3254.01,0.08,218
2026-08-02 11:06:48,21.6,73.1,3268.8,0.12,218
2026-08-02 11:06:53,9.7,72.9,3299.26,0.07,218
2026-08-02 11:06:58,9.0,72.8,3305.42,0.13,218
2026-08-02 11:07:03,12.6,72.9,3295.2,0.09,218
2026-08-02 11:07:08,9.4,72.8,3314.24,0.24,218
2026-08-02 11:07:13,9.4,72.7,3320.27,0.1,218
2026-08-02 11:07:18,10.5,72.9,3298.68,0.11,218
2026-08-02 11:07:23,9.1,72.9,3301.55,0.09,218
2026-08-02 11:07:28,13.2,72.8,3311.01,0.14,218
2026-08-02 11:07:33,10.5,72.7,3323.41,0.11,218
2026-08-02 11:07:38,9.6,72.8,3314.11,0.1,218
2026-08-02 11:07:43,8.8,72.8,3307.26,0.09,218
2026-08-02 11:07:48,10.0,72.8,3309.32,0.11,218
2026-08-02 11:07:53,26.9,72.7,3319.33,0.11,218
2026-08-02 11:07:58,9.0,72.6,3329.78,0.08,218
2026-08-02 11:08:03,10.8,72.8,3314.72,0.12,218
2026-08-02 11:08:08,9.2,72.7,3316.52,0.18,218
2026-08-02 11:08:13,9.7,72.9,3300.12,0.13,218
2026-08-02 11:08:18,12.7,72.8,3310.93,0.1,218
2026-08-02 11:08:23,8.9,72.6,3333.69,0.11,218
2026-08-02 11:08:28,9.0,72.9,3298.37,0.07,218
2026-08-02 11:08:33,9.2,72.9,3293.04,0.11,218
2026-08-02 11:08:38,23.3,73.8,3184.12,0.21,219
2026-08-02 11:08:43,51.4,75.9,2930.39,0.27,219
2026-08-02 11:08:48,7.6,73.7,3195.61,0.26,219
2026-08-02 11:08:53,25.0,74.3,3129.57,0.21,219
2026-08-02 11:08:58,29.3,74.5,3108.56,0.19,221
2026-08-02 11:09:03,25.9,74.9,3059.01,0.27,219
2026-08-02 11:09:08,21.2,75.9,2931.71,0.15,219
2026-08-02 11:09:13,33.0,74.6,3090.75,0.12,218
2026-08-02 11:09:18,22.4,74.8,3065.56,0.12,218
2026-08-02 11:09:23,32.0,73.9,3178.52,0.18,218
2026-08-02 11:11:50,0.0,71.1,3516.11,0.0,218
2026-08-02 11:12:17,20.0,73.3,3243.7,0.72,219
2026-08-02 11:12:22,5.9,73.4,3232.72,0.2,219
2026-08-02 11:12:27,6.2,73.5,3230.17,0.25,218
2026-08-02 11:12:32,5.7,73.5,3229.47,0.09,218
2026-08-02 11:12:37,9.4,73.4,3231.77,0.08,218
2026-08-02 11:12:42,5.9,73.4,3236.28,0.21,217
2026-08-02 11:12:47,6.6,73.4,3233.64,0.54,217
2026-08-02 11:12:52,6.4,73.4,3230.89,0.13,217
2026-08-02 11:12:57,11.2,73.5,3228.46,0.12,217
2026-08-02 11:13:02,10.9,73.4,3238.71,0.11,217
2026-08-02 11:13:07,11.4,73.0,3291.05,0.46,217
2026-08-02 11:13:12,7.6,72.9,3294.54,0.07,217
2026-08-02 11:13:17,7.1,72.9,3291.76,0.08,217
2026-08-02 11:13:22,6.3,73.0,3287.73,0.11,217
2026-08-02 11:13:27,11.0,73.0,3279.52,0.17,218
2026-08-02 11:13:32,10.7,73.0,3279.35,0.1,218
2026-08-02 11:13:37,5.5,73.1,3277.89,0.16,218
2026-08-02 11:13:42,7.3,73.1,3276.88,0.07,218
2026-08-02 11:13:47,8.2,73.1,3276.93,0.15,218
2026-08-02 11:13:52,11.8,73.2,3257.6,0.14,219
2026-08-02 11:13:57,12.1,73.3,3254.54,0.26,219
2026-08-02 11:14:02,7.7,73.2,3255.14,0.12,219
2026-08-02 11:14:07,4.9,73.2,3262.36,0.16,219
2026-08-02 11:14:12,7.7,73.2,3261.07,0.09,219
2026-08-02 11:14:17,10.0,73.1,3277.79,0.07,219
2026-08-02 11:14:22,7.3,73.1,3273.61,0.13,219
2026-08-02 11:14:27,8.8,73.1,3271.69,0.13,219
2026-08-02 11:14:32,6.6,73.1,3276.02,0.08,218
2026-08-02 11:14:37,6.2,73.1,3275.52,0.09,218
2026-08-02 11:14:42,5.5,73.1,3272.02,0.1,218
2026-08-02 11:14:47,6.3,73.1,3267.0,0.12,218
2026-08-02 11:14:52,5.5,73.1,3268.17,0.09,218
2026-08-02 11:14:57,24.9,75.4,2990.36,0.4,222
2026-08-02 11:15:02,10.5,75.4,2993.86,0.33,222
2026-08-02 11:15:07,6.3,75.3,3002.98,0.3,222
2026-08-02 11:15:12,6.4,75.1,3034.89,0.22,222
2026-08-02 11:15:17,6.0,75.1,3034.44,0.14,222
2026-08-02 11:15:22,9.5,75.2,3019.18,0.09,222
2026-08-02 11:15:27,11.4,75.5,2984.94,0.26,223
2026-08-02 11:15:32,16.6,75.4,2993.89,0.23,223
2026-08-02 11:15:37,11.6,73.7,3203.42,1.58,222
2026-08-02 11:15:42,6.5,73.6,3217.11,0.14,222
2026-08-02 11:15:47,12.3,73.7,3203.32,0.18,222
2026-08-02 11:15:52,12.8,73.8,3184.97,0.2,224
2026-08-02 11:15:57,7.2,73.9,3177.1,0.31,223
2026-08-02 11:16:02,9.0,74.1,3148.04,0.25,222
2026-08-02 11:16:07,13.6,71.6,3460.11,0.14,222
2026-08-02 11:16:12,7.6,71.6,3455.8,0.09,222
2026-08-02 11:16:17,7.0,71.6,3451.14,0.11,222
2026-08-02 11:16:22,8.9,71.5,3461.67,0.25,222
2026-08-02 11:16:27,6.2,71.6,3450.61,0.12,221
2026-08-02 11:16:32,5.8,71.8,3430.56,0.07,221
2026-08-02 11:16:37,16.5,71.8,3427.7,0.14,221
2026-08-02 11:16:42,6.3,71.7,3438.73,0.07,221
2026-08-02 11:16:47,6.1,71.8,3425.16,0.06,221
2026-08-02 11:16:52,7.6,71.8,3430.63,0.14,221
2026-08-02 11:16:57,9.2,71.8,3425.67,0.17,220
2026-08-02 11:17:02,8.4,71.8,3427.32,0.2,220
2026-08-02 11:17:07,11.3,71.8,3434.81,0.22,220
2026-08-02 11:17:12,7.1,71.8,3431.96,0.1,221
2026-08-02 11:17:17,6.0,71.8,3426.65,0.07,221
2026-08-02 11:17:22,9.8,71.4,3483.55,0.68,220
2026-08-02 11:17:27,10.8,71.4,3480.3,0.1,220
2026-08-02 11:17:32,5.4,71.3,3487.5,0.14,220
2026-08-02 11:17:37,6.3,71.3,3490.61,0.09,220
2026-08-02 11:17:42,5.9,71.3,3486.87,0.13,220
2026-08-02 11:17:47,6.2,71.4,3485.03,0.14,220
2026-08-02 11:17:52,8.3,71.4,3480.08,0.07,220
2026-08-02 11:17:57,5.6,71.3,3491.44,0.14,220
2026-08-02 11:18:02,6.9,71.0,3529.58,0.39,220
2026-08-02 11:18:07,7.6,71.0,3525.04,0.12,220
2026-08-02 11:18:12,6.3,71.1,3521.5,0.13,219
2026-08-02 11:18:17,9.5,71.1,3519.74,0.39,219
2026-08-02 11:18:22,6.2,71.1,3521.64,0.12,219
2026-08-02 11:18:27,6.6,71.1,3521.27,0.07,219
2026-08-02 11:18:32,5.5,71.1,3520.92,0.15,219
2026-08-02 11:18:37,6.2,71.1,3519.8,0.09,219
2026-08-02 11:18:42,16.1,71.0,3524.59,0.11,219
2026-08-02 11:18:47,6.9,70.9,3537.9,0.15,219
2026-08-02 11:18:52,6.4,70.9,3542.19,0.14,219
2026-08-02 11:18:57,6.7,70.9,3535.5,0.08,219
2026-08-02 11:19:02,16.3,71.4,3478.93,0.37,220
2026-08-02 11:19:07,11.5,71.5,3464.35,0.12,220
2026-08-02 11:19:12,16.1,72.6,3335.0,0.4,223
2026-08-02 11:19:17,7.5,72.5,3350.18,0.23,223
2026-08-02 11:19:22,37.2,72.9,3294.6,0.19,223
2026-08-02 11:19:27,7.6,72.6,3335.02,0.21,223
2026-08-02 11:19:32,9.0,72.1,3394.11,0.08,223
2026-08-02 11:19:37,5.2,72.0,3411.98,0.15,223
2026-08-02 11:19:42,5.8,71.9,3419.16,0.1,221
2026-08-02 11:19:47,16.6,72.6,3329.0,0.13,221
2026-08-02 11:19:52,18.4,72.8,3305.74,0.21,221
2026-08-02 11:19:57,51.0,74.1,3156.96,0.22,221
2026-08-02 11:20:02,81.9,74.6,3089.07,0.96,225
2026-08-02 11:20:07,31.0,74.6,3092.42,2.98,226
2026-08-02 11:20:12,20.9,74.4,3119.8,0.61,224
2026-08-02 11:20:17,14.1,74.1,3152.51,0.14,223
2026-08-02 11:20:22,8.4,74.1,3147.58,0.07,223
2026-08-02 11:20:27,7.9,74.0,3157.52,0.14,223
2026-08-02 11:20:32,9.2,74.1,3146.48,1.28,223
2026-08-02 11:20:37,16.7,73.5,3221.63,0.07,223
2026-08-02 11:20:42,10.9,73.3,3245.97,0.1,223
2026-08-02 11:20:47,10.7,73.5,3221.12,0.43,223
2026-08-02 11:20:52,24.9,73.5,3221.46,0.07,222
2026-08-02 11:20:57,9.1,73.3,3248.95,0.08,222
2026-08-02 11:21:02,15.7,73.3,3245.71,0.16,222
2026-08-02 11:21:07,25.7,72.7,3322.84,4.49,221
2026-08-02 11:21:12,9.1,72.5,3343.33,0.11,221
2026-08-02 11:21:17,6.6,72.2,3377.75,0.15,221
2026-08-02 11:21:22,11.4,72.1,3389.09,0.15,221
2026-08-02 11:21:27,17.2,73.1,3276.3,0.08,221
2026-08-02 11:21:32,44.6,74.9,3048.09,0.54,225
2026-08-02 11:21:37,41.9,75.0,3046.24,2.6,221
2026-08-02 11:21:42,33.5,75.8,2947.11,1.05,222
2026-08-02 11:21:47,21.3,76.1,2905.37,4.24,222
2026-08-02 11:21:52,10.5,76.0,2922.82,1.38,222
2026-08-02 11:21:57,12.8,76.0,2923.05,3.12,222
2026-08-02 11:22:02,13.3,76.0,2922.85,3.23,222
2026-08-02 11:22:07,13.4,75.8,2945.07,0.57,222
2026-08-02 11:22:12,9.9,75.7,2955.0,0.29,222
2026-08-02 11:22:17,11.9,74.7,3081.09,0.27,221
2026-08-02 11:22:22,7.4,74.8,3060.66,0.22,221
2026-08-02 11:22:27,6.1,74.8,3066.38,0.1,221
2026-08-02 11:22:32,18.5,75.8,2941.17,0.12,221
2026-08-02 11:22:37,13.7,76.4,2875.92,0.27,223
2026-08-02 11:22:42,48.7,76.7,2837.11,0.68,226
2026-08-02 11:22:48,33.8,78.0,2675.0,0.27,228
2026-08-02 11:22:53,88.6,78.6,2600.33,2.76,234
2026-08-02 11:22:58,94.7,81.2,2281.59,9.13,236
2026-08-02 11:23:03,72.5,83.0,2072.7,4.31,239
2026-08-02 11:23:08,64.8,83.1,2056.27,8.12,238
2026-08-02 11:23:13,62.8,83.7,1978.17,0.99,238
2026-08-02 11:23:18,36.2,84.7,1858.11,1.0,238
2026-08-02 11:23:23,67.5,85.2,1798.09,10.9,239
2026-08-02 11:23:28,99.5,86.7,1619.32,12.19,240
2026-08-02 11:23:33,100.0,87.9,1476.96,7.16,240
2026-08-02 11:23:38,94.2,87.3,1542.59,7.53,239
2026-08-02 11:23:43,83.4,87.0,1584.32,8.4,239
2026-08-02 11:23:48,85.3,86.9,1588.98,4.3,238
2026-08-02 11:23:53,29.6,86.7,1619.23,0.8,237
